"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Sep 30 12:56:24 GMT 2021","Thu Sep 30 12:56:26 GMT 2021","2014","","specs.sauce-labs/login/positive.cases/login.standard.user.test.ts","","","","login as standard user if username and password is for standard",""
"passed","Thu Sep 30 12:56:26 GMT 2021","Thu Sep 30 12:56:27 GMT 2021","870","","specs.sauce-labs/ui-presentation/login.page/login.button.enabled.test.ts","","","","login button is enabled",""
"passed","Thu Sep 30 12:56:03 GMT 2021","Thu Sep 30 12:56:04 GMT 2021","1286","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""UserName""] input",""
"passed","Thu Sep 30 12:55:59 GMT 2021","Thu Sep 30 12:56:00 GMT 2021","1287","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","h3 tag",""
"passed","Thu Sep 30 12:56:03 GMT 2021","Thu Sep 30 12:56:04 GMT 2021","1724","","specs.ui-testing-playground/visibility.buttons.test.ts","","","","must determine hidden buttons",""
"passed","Thu Sep 30 12:55:57 GMT 2021","Thu Sep 30 12:55:58 GMT 2021","1811","","sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"failed","Thu Sep 30 12:56:24 GMT 2021","Thu Sep 30 12:56:26 GMT 2021","1824","","specs.sauce-labs/login/positive.cases/login.locked.user.test.ts","","","","appears message about locked user",""
"failed","Thu Sep 30 12:56:27 GMT 2021","Thu Sep 30 12:56:28 GMT 2021","805","","specs.sauce-labs/ui-presentation/main.page/all.elements.visible.test.ts","","","","Elements on the main page should be like on the ""golden"" screenshot",""
"passed","Thu Sep 30 12:55:57 GMT 2021","Thu Sep 30 12:55:59 GMT 2021","1387","","sample-app/functional/negative.cases/all.fields.empty.test.ts","","","","demonstration warning when all fields are empty",""
"passed","Thu Sep 30 12:56:23 GMT 2021","Thu Sep 30 12:56:26 GMT 2021","2963","","specs.sauce-labs/login/negative.cases/unregistered.user.login.test.ts","","","","appears error when unregistered user clicking on login",""
"passed","Thu Sep 30 12:56:22 GMT 2021","Thu Sep 30 12:56:24 GMT 2021","2486","","specs.sauce-labs/login/negative.cases/password.missing.test.ts","","","","appears error when clicking on login with only username entered",""
"passed","Thu Sep 30 12:56:26 GMT 2021","Thu Sep 30 12:56:27 GMT 2021","1056","","specs.sauce-labs/ui-presentation/login.page/input.fields.editable.test.ts","","","","input fields are editable",""
"passed","Thu Sep 30 12:56:03 GMT 2021","Thu Sep 30 12:56:04 GMT 2021","1355","","specs.ui-testing-playground/scroll.to.button.test.ts","","","","the button name is changing",""
"passed","Thu Sep 30 12:56:00 GMT 2021","Thu Sep 30 12:56:01 GMT 2021","1318","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","description",""
"passed","Thu Sep 30 12:56:03 GMT 2021","Thu Sep 30 12:56:19 GMT 2021","16709","","specs.ui-testing-playground/wait.for.ajax.test.ts","","","","waiting for an element to show up after AJAX",""
"passed","Thu Sep 30 12:56:25 GMT 2021","Thu Sep 30 12:56:26 GMT 2021","1568","","specs.sauce-labs/ui-presentation/login.page/all.elements.visible.test.ts","","","","Elements should be on page like on the ""golden"" screenshot",""
"passed","Thu Sep 30 12:55:59 GMT 2021","Thu Sep 30 12:56:01 GMT 2021","2544","","sample-app/functional/negative.cases/password.empty.test.ts","","","","demonstrate error when password is empty",""
"passed","Thu Sep 30 12:56:04 GMT 2021","Thu Sep 30 12:56:10 GMT 2021","6304","","specs.ui-testing-playground/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Thu Sep 30 12:56:04 GMT 2021","Thu Sep 30 12:56:05 GMT 2021","941","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""Password""] input",""
"passed","Thu Sep 30 12:56:21 GMT 2021","Thu Sep 30 12:56:22 GMT 2021","1323","","specs.sauce-labs/login/negative.cases/all.inputs.missed.test.ts","","","","appears error when clicking on login without filling any input",""
"passed","Thu Sep 30 12:56:01 GMT 2021","Thu Sep 30 12:56:03 GMT 2021","1218","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","login status",""
"passed","Thu Sep 30 12:56:01 GMT 2021","Thu Sep 30 12:56:03 GMT 2021","1292","","specs.ui-testing-playground/click.count.test.ts","","","","click count increased",""
"passed","Thu Sep 30 12:56:23 GMT 2021","Thu Sep 30 12:56:25 GMT 2021","1532","","specs.sauce-labs/login/negative.cases/username.missing.test.ts","","","","appears error when clicking on login with only password entered",""
"passed","Thu Sep 30 12:56:21 GMT 2021","Thu Sep 30 12:56:23 GMT 2021","1622","","specs.sauce-labs/login/negative.cases/password.dosnt.match.username.test.ts","","","","appears error when clicking on login with username doesnt match password",""
"passed","Thu Sep 30 12:56:02 GMT 2021","Thu Sep 30 12:56:03 GMT 2021","1094","","specs.ui-testing-playground/find.text.out.of.tags.test.ts","","","","find an element with Welcome text",""
"passed","Thu Sep 30 12:56:01 GMT 2021","Thu Sep 30 12:56:03 GMT 2021","1192","","specs.ui-testing-playground/find.column.after.reload.test.ts","","","","value of cpu in table that each reload renders equals to text",""
"passed","Thu Sep 30 12:56:23 GMT 2021","Thu Sep 30 12:56:24 GMT 2021","1676","","specs.sauce-labs/login/negative.cases/username.doesnt.match.password.test.ts","","","","appears error when clicking on login with username doesnt match password",""
"passed","Thu Sep 30 12:56:00 GMT 2021","Thu Sep 30 12:56:01 GMT 2021","1513","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the button name is changing",""
"passed","Thu Sep 30 12:55:58 GMT 2021","Thu Sep 30 12:56:00 GMT 2021","2331","","sample-app/functional/negative.cases/incorrect.password.case.test.ts","","","","demonstrating error when password is incorrect, login correct",""
"passed","Thu Sep 30 12:55:59 GMT 2021","Thu Sep 30 12:56:00 GMT 2021","1275","","sample-app/functional/negative.cases/username.empty.test.ts","","","","demonstrate error when login is empty",""
"passed","Thu Sep 30 12:56:00 GMT 2021","Thu Sep 30 12:56:02 GMT 2021","1472","","specs.ui-testing-playground/check.click.test.ts","","","","it is able to click the button",""
