"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 09 15:53:15 GMT 2021","Sat Oct 09 15:53:17 GMT 2021","1715","","specs.sauce-labs/ui-presentation/login.page/all.elements.visible.test.ts","","","","Elements should be on page like on the ""golden"" screenshot",""
"passed","Sat Oct 09 15:52:32 GMT 2021","Sat Oct 09 15:52:33 GMT 2021","1062","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","h3 tag",""
"passed","Sat Oct 09 15:52:37 GMT 2021","Sat Oct 09 15:52:38 GMT 2021","1402","","specs.ui-testing-playground/scroll.to.button.test.ts","","","","the addToCart name is changing",""
"passed","Sat Oct 09 15:53:13 GMT 2021","Sat Oct 09 15:53:18 GMT 2021","4697","","specs.sauce-labs/main.page/items.remain.aftet.logout.test.ts","","","","items remain in cart",""
"passed","Sat Oct 09 15:53:17 GMT 2021","Sat Oct 09 15:53:18 GMT 2021","1187","","specs.sauce-labs/ui-presentation/login.page/login.button.enabled.test.ts","","","","login addToCart is enabled",""
"passed","Sat Oct 09 15:52:34 GMT 2021","Sat Oct 09 15:52:36 GMT 2021","2035","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the addToCart name is changing",""
"passed","Sat Oct 09 15:52:32 GMT 2021","Sat Oct 09 15:52:34 GMT 2021","2022","","sample-app/functional/negative.cases/username.empty.test.ts","","","","demonstrate error when login is empty",""
"passed","Sat Oct 09 15:52:58 GMT 2021","Sat Oct 09 15:53:00 GMT 2021","1937","","specs.sauce-labs/login/negative.cases/password.missing.test.ts","","","","appears error when clicking on login with only username entered",""
"passed","Sat Oct 09 15:53:16 GMT 2021","Sat Oct 09 15:53:18 GMT 2021","1474","","specs.sauce-labs/ui-presentation/login.page/input.fields.editable.test.ts","","","","input fields are editable",""
"passed","Sat Oct 09 15:52:35 GMT 2021","Sat Oct 09 15:52:36 GMT 2021","1209","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","login status",""
"passed","Sat Oct 09 15:52:36 GMT 2021","Sat Oct 09 15:52:38 GMT 2021","1499","","specs.ui-testing-playground/find.column.after.reload.test.ts","","","","value of cpu in table that each reload renders equals to text",""
