"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 21 23:17:55 GMT 2022","Sat May 21 23:17:57 GMT 2022","1502","","sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"passed","Sat May 21 23:18:01 GMT 2022","Sat May 21 23:18:02 GMT 2022","662","","specs.ui-testing-playground/find.column.after.reload.test.ts","","","","value of cpu in table that each reload renders equals to text",""
"passed","Sat May 21 23:17:58 GMT 2022","Sat May 21 23:17:58 GMT 2022","741","","sample-app/functional/negative.cases/username.empty.test.ts","","","","demonstrate error when login is empty",""
"passed","Sat May 21 23:18:01 GMT 2022","Sat May 21 23:18:02 GMT 2022","588","","specs.ui-testing-playground/find.text.out.of.tags.test.ts","","","","find an element with Welcome text",""
"passed","Sat May 21 23:17:58 GMT 2022","Sat May 21 23:17:58 GMT 2022","688","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","h3 tag",""
"passed","Sat May 21 23:18:02 GMT 2022","Sat May 21 23:18:02 GMT 2022","808","","specs.ui-testing-playground/visibility.buttons.test.ts","","","","must determine hidden buttons",""
"passed","Sat May 21 23:17:58 GMT 2022","Sat May 21 23:17:59 GMT 2022","887","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the addToCart name is changing",""
"passed","Sat May 21 23:17:56 GMT 2022","Sat May 21 23:17:57 GMT 2022","1249","","sample-app/functional/negative.cases/all.fields.empty.test.ts","","","","demonstration warning when all fields are empty",""
"passed","Sat May 21 23:18:00 GMT 2022","Sat May 21 23:18:01 GMT 2022","645","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""Password""] input",""
"passed","Sat May 21 23:17:58 GMT 2022","Sat May 21 23:17:59 GMT 2022","650","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","description",""
"passed","Sat May 21 23:17:57 GMT 2022","Sat May 21 23:17:58 GMT 2022","909","","sample-app/functional/negative.cases/incorrect.password.case.test.ts","","","","demonstrating error when password is incorrect, login correct",""
"passed","Sat May 21 23:17:59 GMT 2022","Sat May 21 23:18:00 GMT 2022","524","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","login status",""
"passed","Sat May 21 23:18:02 GMT 2022","Sat May 21 23:18:08 GMT 2022","5778","","specs.ui-testing-playground/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Sat May 21 23:18:00 GMT 2022","Sat May 21 23:18:00 GMT 2022","694","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""UserName""] input",""
"passed","Sat May 21 23:18:00 GMT 2022","Sat May 21 23:18:01 GMT 2022","693","","specs.ui-testing-playground/click.count.test.ts","","","","click count increased",""
"failed","Sat May 21 23:18:02 GMT 2022","Sat May 21 23:18:04 GMT 2022","1248","","specs.ui-testing-playground/wait.for.ajax.test.ts","","","","waiting for an element to show up after AJAX",""
"passed","Sat May 21 23:17:59 GMT 2022","Sat May 21 23:18:00 GMT 2022","810","","specs.ui-testing-playground/check.click.test.ts","","","","it is able to click the addToCart",""
"passed","Sat May 21 23:17:57 GMT 2022","Sat May 21 23:17:58 GMT 2022","911","","sample-app/functional/negative.cases/password.empty.test.ts","","","","demonstrate error when password is empty",""
"passed","Sat May 21 23:18:02 GMT 2022","Sat May 21 23:18:02 GMT 2022","812","","specs.ui-testing-playground/scroll.to.button.test.ts","","","","the addToCart name is changing",""
