"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 23 19:41:18 GMT 2021","Thu Sep 23 19:41:19 GMT 2021","1230","","specs/sample-app/ui/all.elements.visible.test.ts","On page is visible:","","","password input",""
"passed","Thu Sep 23 19:41:17 GMT 2021","Thu Sep 23 19:41:18 GMT 2021","1096","","specs/sample-app/ui/all.elements.visible.test.ts","On page is visible:","","","username input",""
"passed","Thu Sep 23 19:41:10 GMT 2021","Thu Sep 23 19:41:13 GMT 2021","2169","","specs/sample-app/functional/negative.cases/incorrect.password.case.test.ts","","","","demonstrating error when password is incorrect, login correct",""
"passed","Thu Sep 23 19:41:07 GMT 2021","Thu Sep 23 19:41:09 GMT 2021","1764","","specs/check.click.test.ts","","","","it is able to click the button",""
"passed","Thu Sep 23 19:41:11 GMT 2021","Thu Sep 23 19:41:13 GMT 2021","2014","","specs/sample-app/functional/negative.cases/password.empty.test.ts","","","","demonstrate error when password is empty",""
"passed","Thu Sep 23 19:41:11 GMT 2021","Thu Sep 23 19:41:13 GMT 2021","1932","","specs/sample-app/functional/negative.cases/username.empty.test.ts","","","","demonstrate error when login is empty",""
"passed","Thu Sep 23 19:41:09 GMT 2021","Thu Sep 23 19:41:11 GMT 2021","2346","","specs/sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"passed","Thu Sep 23 19:41:13 GMT 2021","Thu Sep 23 19:41:14 GMT 2021","1334","","specs/scroll.to.button.test.ts","","","","the button name is changing",""
"passed","Thu Sep 23 19:41:14 GMT 2021","Thu Sep 23 19:41:16 GMT 2021","1710","","specs/sample-app/ui/all.elements.visible.test.ts","On page is visible:","","","description",""
"passed","Thu Sep 23 19:41:06 GMT 2021","Thu Sep 23 19:41:08 GMT 2021","1646","","specs/check.button.innerText.test.ts","","","","the button name is changing",""
"passed","Thu Sep 23 19:41:08 GMT 2021","Thu Sep 23 19:41:10 GMT 2021","2294","","specs/click.count.test.ts","","","","click count increased",""
"passed","Thu Sep 23 19:41:13 GMT 2021","Thu Sep 23 19:41:30 GMT 2021","16511","","specs/wait.for.ajax.test.ts","","","","waiting for an element to show up after AJAX",""
"passed","Thu Sep 23 19:41:14 GMT 2021","Thu Sep 23 19:41:20 GMT 2021","6481","","specs/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Thu Sep 23 19:41:10 GMT 2021","Thu Sep 23 19:41:12 GMT 2021","1976","","specs/sample-app/functional/negative.cases/all.fields.empty.test.ts","","","","demonstration warning when all fields are empty",""
"passed","Thu Sep 23 19:41:09 GMT 2021","Thu Sep 23 19:41:11 GMT 2021","2253","","specs/find.column.after.reload.test.ts","","","","value of cpu in table that each reload renders equals to text",""
"passed","Thu Sep 23 19:41:13 GMT 2021","Thu Sep 23 19:41:17 GMT 2021","3557","","specs/visibility.buttons.test.ts","","","","must determine hidden buttons",""
"passed","Thu Sep 23 19:41:12 GMT 2021","Thu Sep 23 19:41:14 GMT 2021","1644","","specs/sample-app/ui/all.elements.visible.test.ts","On page is visible:","","","h3 tag",""
"passed","Thu Sep 23 19:41:16 GMT 2021","Thu Sep 23 19:41:17 GMT 2021","1236","","specs/sample-app/ui/all.elements.visible.test.ts","On page is visible:","","","login status",""
"passed","Thu Sep 23 19:41:09 GMT 2021","Thu Sep 23 19:41:10 GMT 2021","1708","","specs/find.text.out.of.tags.test.ts","","","","find an element with Welcome text",""
