"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 20 11:29:05 GMT 2021","Wed Oct 20 11:29:06 GMT 2021","904","","specs.ui-testing-playground/visibility.buttons.test.ts","","","","must determine hidden buttons",""
"passed","Wed Oct 20 11:29:53 GMT 2021","Wed Oct 20 11:29:55 GMT 2021","1585","","specs.sauce-labs/ui-presentation/checkout.pages/step.two/all.labels.are.right.test.ts","Labels correspond to docs:","","","Payment info, Shipping info",""
"passed","Wed Oct 20 11:29:51 GMT 2021","Wed Oct 20 11:29:53 GMT 2021","2378","","specs.sauce-labs/ui-presentation/checkout.pages/step.two/all.labels.are.right.test.ts","Labels correspond to docs:","","","QTY and DESCRIPTION",""
"passed","Wed Oct 20 11:29:04 GMT 2021","Wed Oct 20 11:29:05 GMT 2021","610","","specs.ui-testing-playground/find.text.out.of.tags.test.ts","","","","find an element with Welcome text",""
"passed","Wed Oct 20 11:29:47 GMT 2021","Wed Oct 20 11:29:51 GMT 2021","3987","","specs.sauce-labs/main.page/items.remain.aftet.logout.test.ts","","","","items remain in cart",""
"passed","Wed Oct 20 11:29:47 GMT 2021","Wed Oct 20 11:29:51 GMT 2021","3610","","specs.sauce-labs/main.page/items.remove.from.cart.test.ts","","","","items remove from cart",""
"passed","Wed Oct 20 11:29:01 GMT 2021","Wed Oct 20 11:29:03 GMT 2021","1427","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the addToCart name is changing",""
"passed","Wed Oct 20 11:29:00 GMT 2021","Wed Oct 20 11:29:03 GMT 2021","3171","","sample-app/functional/negative.cases/incorrect.password.case.test.ts","","","","demonstrating error when password is incorrect, login correct",""
"passed","Wed Oct 20 11:29:01 GMT 2021","Wed Oct 20 11:29:03 GMT 2021","1834","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","h3 tag",""
"passed","Wed Oct 20 11:29:52 GMT 2021","Wed Oct 20 11:29:53 GMT 2021","1560","","specs.sauce-labs/ui-presentation/login.page/input.fields.editable.test.ts","","","","input fields are editable",""
"passed","Wed Oct 20 11:29:01 GMT 2021","Wed Oct 20 11:29:03 GMT 2021","2453","","sample-app/functional/negative.cases/username.empty.test.ts","","","","demonstrate error when login is empty",""
"passed","Wed Oct 20 11:29:04 GMT 2021","Wed Oct 20 11:29:05 GMT 2021","606","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""UserName""] input",""
"passed","Wed Oct 20 11:28:58 GMT 2021","Wed Oct 20 11:29:00 GMT 2021","1531","","sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"passed","Wed Oct 20 11:29:40 GMT 2021","Wed Oct 20 11:29:45 GMT 2021","5197","","specs.sauce-labs/login/positive.cases/login.standard.user.test.ts","","","","@cookiesWriter login as standard user",""
"passed","Wed Oct 20 11:29:05 GMT 2021","Wed Oct 20 11:29:22 GMT 2021","16151","","specs.ui-testing-playground/wait.for.ajax.test.ts","","","","waiting for an element to show up after AJAX",""
"passed","Wed Oct 20 11:29:53 GMT 2021","Wed Oct 20 11:29:54 GMT 2021","1240","","specs.sauce-labs/ui-presentation/login.page/login.button.enabled.test.ts","","","","login addToCart is enabled",""
"passed","Wed Oct 20 11:29:41 GMT 2021","Wed Oct 20 11:29:47 GMT 2021","5957","","specs.sauce-labs/main.page/add.item.to.cart.test.ts","","","","@cookiesWriter user can add item to the cart",""
"passed","Wed Oct 20 11:29:05 GMT 2021","Wed Oct 20 11:29:05 GMT 2021","621","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""Password""] input",""
"passed","Wed Oct 20 11:29:53 GMT 2021","Wed Oct 20 11:29:55 GMT 2021","2398","","specs.sauce-labs/ui-presentation/main.page/all.elements.visible.test.ts","","","","Elements on the main page should be like on the ""golden"" screenshot ",""
"passed","Wed Oct 20 11:29:32 GMT 2021","Wed Oct 20 11:29:34 GMT 2021","1689","","specs.sauce-labs/checkout.pages/step.one/negative.cases/all.inputs.missed.test.ts","","","","Occurs an error when all input missed",""
"passed","Wed Oct 20 11:29:34 GMT 2021","Wed Oct 20 11:29:37 GMT 2021","3073","","specs.sauce-labs/checkout.pages/step.one/positive.cases/redirects.on.step.two.test.ts","","","","Redirecting on the second checkout step when all data is correct",""
