"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 01 12:50:06 GMT 2021","Fri Oct 01 12:50:08 GMT 2021","1580","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","h3 tag",""
"passed","Fri Oct 01 12:50:04 GMT 2021","Fri Oct 01 12:50:06 GMT 2021","1728","","sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"passed","Fri Oct 01 12:50:09 GMT 2021","Fri Oct 01 12:50:11 GMT 2021","1763","","specs.ui-testing-playground/click.count.test.ts","","","","click count increased",""
"passed","Fri Oct 01 12:50:11 GMT 2021","Fri Oct 01 12:50:13 GMT 2021","1938","","specs.ui-testing-playground/scroll.to.button.test.ts","","","","the button name is changing",""
"passed","Fri Oct 01 12:50:34 GMT 2021","Fri Oct 01 12:50:39 GMT 2021","4391","","specs.sauce-labs/login/positive.cases/login.standard.user.test.ts","","","","login as standard user if username and password is for standard",""
"passed","Fri Oct 01 12:50:11 GMT 2021","Fri Oct 01 12:50:13 GMT 2021","1853","","specs.ui-testing-playground/visibility.buttons.test.ts","","","","must determine hidden buttons",""
"passed","Fri Oct 01 12:50:13 GMT 2021","Fri Oct 01 12:50:19 GMT 2021","6494","","specs.ui-testing-playground/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Fri Oct 01 12:50:11 GMT 2021","Fri Oct 01 12:50:13 GMT 2021","1390","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""Password""] input",""
"passed","Fri Oct 01 12:50:33 GMT 2021","Fri Oct 01 12:50:36 GMT 2021","3566","","specs.sauce-labs/login/negative.cases/unregistered.user.login.test.ts","","","","appears error when unregistered user clicking on login",""
"passed","Fri Oct 01 12:50:36 GMT 2021","Fri Oct 01 12:50:37 GMT 2021","1777","","specs.sauce-labs/ui-presentation/login.page/input.fields.editable.test.ts","","","","input fields are editable",""
"passed","Fri Oct 01 12:50:08 GMT 2021","Fri Oct 01 12:50:09 GMT 2021","1250","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","description",""
"passed","Fri Oct 01 12:50:10 GMT 2021","Fri Oct 01 12:50:12 GMT 2021","1480","","specs.ui-testing-playground/find.text.out.of.tags.test.ts","","","","find an element with Welcome text",""
"passed","Fri Oct 01 12:50:12 GMT 2021","Fri Oct 01 12:50:28 GMT 2021","16836","","specs.ui-testing-playground/wait.for.ajax.test.ts","","","","waiting for an element to show up after AJAX",""
"passed","Fri Oct 01 12:50:31 GMT 2021","Fri Oct 01 12:50:32 GMT 2021","1660","","specs.sauce-labs/login/negative.cases/password.dosnt.match.username.test.ts","","","","appears error when clicking on login with username doesnt match password",""
"passed","Fri Oct 01 12:50:08 GMT 2021","Fri Oct 01 12:50:10 GMT 2021","1685","","specs.ui-testing-playground/check.click.test.ts","","","","it is able to click the button",""
"passed","Fri Oct 01 12:50:08 GMT 2021","Fri Oct 01 12:50:10 GMT 2021","2173","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the button name is changing",""
"passed","Fri Oct 01 12:50:35 GMT 2021","Fri Oct 01 12:50:37 GMT 2021","2680","","specs.sauce-labs/ui-presentation/login.page/all.elements.visible.test.ts","","","","Elements should be on page like on the ""golden"" screenshot",""
