"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 08 15:21:15 GMT 2021","Fri Oct 08 15:21:17 GMT 2021","2165","","specs.sauce-labs/login/negative.cases/password.dosnt.match.username.test.ts","","","","appears error when clicking on login with username doesnt match password",""
"passed","Fri Oct 08 15:20:56 GMT 2021","Fri Oct 08 15:21:03 GMT 2021","6897","","specs.ui-testing-playground/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Fri Oct 08 15:20:53 GMT 2021","Fri Oct 08 15:20:55 GMT 2021","1341","","specs.ui-testing-playground/click.count.test.ts","","","","click count increased",""
"passed","Fri Oct 08 15:21:14 GMT 2021","Fri Oct 08 15:21:16 GMT 2021","1385","","specs.sauce-labs/login/negative.cases/all.inputs.missed.test.ts","","","","appears error when clicking on login without filling any input",""
"passed","Fri Oct 08 15:21:19 GMT 2021","Fri Oct 08 15:21:23 GMT 2021","3820","","specs.sauce-labs/login/positive.cases/login.standard.user.test.ts","","","","login as standard user if username and password is for standard",""
"passed","Fri Oct 08 15:20:55 GMT 2021","Fri Oct 08 15:20:56 GMT 2021","1485","","specs.ui-testing-playground/scroll.to.button.test.ts","","","","the addToCart name is changing",""
"passed","Fri Oct 08 15:20:52 GMT 2021","Fri Oct 08 15:20:54 GMT 2021","1895","","specs.ui-testing-playground/check.click.test.ts","","","","it is able to click the addToCart",""
"passed","Fri Oct 08 15:21:17 GMT 2021","Fri Oct 08 15:21:19 GMT 2021","1699","","specs.sauce-labs/login/negative.cases/username.missing.test.ts","","","","appears error when clicking on login with only password entered",""
"passed","Fri Oct 08 15:20:54 GMT 2021","Fri Oct 08 15:20:55 GMT 2021","1369","","specs.ui-testing-playground/find.column.after.reload.test.ts","","","","value of cpu in table that each reload renders equals to text",""
"passed","Fri Oct 08 15:21:16 GMT 2021","Fri Oct 08 15:21:17 GMT 2021","1358","","specs.sauce-labs/login/negative.cases/unregistered.user.login.test.ts","","","","appears error when unregistered user clicking on login",""
"passed","Fri Oct 08 15:21:23 GMT 2021","Fri Oct 08 15:21:24 GMT 2021","1088","","specs.sauce-labs/ui-presentation/login.page/input.fields.editable.test.ts","","","","input fields are editable",""
"passed","Fri Oct 08 15:20:55 GMT 2021","Fri Oct 08 15:20:57 GMT 2021","1529","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""UserName""] input",""
"passed","Fri Oct 08 15:20:50 GMT 2021","Fri Oct 08 15:20:52 GMT 2021","1685","","sample-app/functional/negative.cases/username.empty.test.ts","","","","demonstrate error when login is empty",""
"passed","Fri Oct 08 15:20:48 GMT 2021","Fri Oct 08 15:20:50 GMT 2021","1556","","sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"passed","Fri Oct 08 15:20:52 GMT 2021","Fri Oct 08 15:20:54 GMT 2021","1854","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the addToCart name is changing",""
"passed","Fri Oct 08 15:20:49 GMT 2021","Fri Oct 08 15:20:50 GMT 2021","1716","","sample-app/functional/negative.cases/all.fields.empty.test.ts","","","","demonstration warning when all fields are empty",""
"passed","Fri Oct 08 15:21:23 GMT 2021","Fri Oct 08 15:21:24 GMT 2021","1171","","specs.sauce-labs/ui-presentation/login.page/login.button.enabled.test.ts","","","","login addToCart is enabled",""
"passed","Fri Oct 08 15:21:24 GMT 2021","Fri Oct 08 15:21:26 GMT 2021","1572","","specs.sauce-labs/ui-presentation/main.page/all.elements.visible.test.ts","","","","Elements on the main page should be like on the ""golden"" screenshot ",""
"passed","Fri Oct 08 15:20:50 GMT 2021","Fri Oct 08 15:20:52 GMT 2021","2822","","sample-app/functional/negative.cases/incorrect.password.case.test.ts","","","","demonstrating error when password is incorrect, login correct",""
"passed","Fri Oct 08 15:20:57 GMT 2021","Fri Oct 08 15:20:58 GMT 2021","1398","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""Password""] input",""
"passed","Fri Oct 08 15:20:56 GMT 2021","Fri Oct 08 15:21:13 GMT 2021","16790","","specs.ui-testing-playground/wait.for.ajax.test.ts","","","","waiting for an element to show up after AJAX",""
"passed","Fri Oct 08 15:21:17 GMT 2021","Fri Oct 08 15:21:19 GMT 2021","1813","","specs.sauce-labs/login/positive.cases/login.locked.user.test.ts","","","","appears message about locked user",""
"passed","Fri Oct 08 15:20:54 GMT 2021","Fri Oct 08 15:20:55 GMT 2021","1389","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","login status",""
"passed","Fri Oct 08 15:21:19 GMT 2021","Fri Oct 08 15:21:23 GMT 2021","3878","","specs.sauce-labs/main.page/items.remain.aftet.logout.test.ts","","","","items remain in cart ",""
"passed","Fri Oct 08 15:21:16 GMT 2021","Fri Oct 08 15:21:19 GMT 2021","2860","","specs.sauce-labs/login/negative.cases/password.missing.test.ts","","","","appears error when clicking on login with only username entered",""
"passed","Fri Oct 08 15:21:19 GMT 2021","Fri Oct 08 15:21:23 GMT 2021","4355","","specs.sauce-labs/main.page/add.item.to.cart.test.ts","","","","user can add item to the cart",""
"passed","Fri Oct 08 15:20:52 GMT 2021","Fri Oct 08 15:20:54 GMT 2021","1567","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","description",""
