"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 09 15:26:34 GMT 2021","Sat Oct 09 15:26:39 GMT 2021","5630","","specs.sauce-labs/main.page/filtration.on.price.to.high.test.ts","","","","prices are in order from low to high after filtration from low to high",""
"passed","Sat Oct 09 15:26:34 GMT 2021","Sat Oct 09 15:26:39 GMT 2021","5060","","specs.sauce-labs/main.page/filtration.on.price.to.low.test.ts","","","","prices are in order from high to low after filtration from high to low",""
"passed","Sat Oct 09 15:26:28 GMT 2021","Sat Oct 09 15:26:34 GMT 2021","6159","","specs.sauce-labs/main.page/add.item.to.cart.test.ts","","","","user can add item to the cart",""
"passed","Sat Oct 09 15:26:27 GMT 2021","Sat Oct 09 15:26:34 GMT 2021","6899","","specs.sauce-labs/login/positive.cases/login.standard.user.test.ts","","","","login as standard user if username and password is for standard",""
"passed","Sat Oct 09 15:26:39 GMT 2021","Sat Oct 09 15:26:42 GMT 2021","2810","","specs.sauce-labs/ui-presentation/checkout.page/all.elements.visible.test.ts","","","","Elements on the checkout page should be like on the ""golden"" screenshot ",""
"passed","Sat Oct 09 15:26:04 GMT 2021","Sat Oct 09 15:26:05 GMT 2021","1738","","specs.ui-testing-playground/scroll.to.button.test.ts","","","","the addToCart name is changing",""
"passed","Sat Oct 09 15:26:26 GMT 2021","Sat Oct 09 15:26:28 GMT 2021","2546","","specs.sauce-labs/login/negative.cases/username.missing.test.ts","","","","appears error when clicking on login with only password entered",""
"passed","Sat Oct 09 15:26:30 GMT 2021","Sat Oct 09 15:26:34 GMT 2021","4102","","specs.sauce-labs/main.page/filtration.on.letters.fromZ.toA.test.ts","","","","items are in order from z to a after filtration from z to a",""
"passed","Sat Oct 09 15:26:34 GMT 2021","Sat Oct 09 15:26:40 GMT 2021","5124","","specs.sauce-labs/main.page/items.remain.aftet.logout.test.ts","","","","items remain in cart",""
"passed","Sat Oct 09 15:26:04 GMT 2021","Sat Oct 09 15:26:06 GMT 2021","1843","","specs.ui-testing-playground/visibility.buttons.test.ts","","","","must determine hidden buttons",""
"passed","Sat Oct 09 15:26:42 GMT 2021","Sat Oct 09 15:26:44 GMT 2021","1924","","specs.sauce-labs/ui-presentation/login.page/login.button.enabled.test.ts","","","","login addToCart is enabled",""
"passed","Sat Oct 09 15:26:05 GMT 2021","Sat Oct 09 15:26:21 GMT 2021","16674","","specs.ui-testing-playground/wait.for.ajax.test.ts","","","","waiting for an element to show up after AJAX",""
"passed","Sat Oct 09 15:26:05 GMT 2021","Sat Oct 09 15:26:12 GMT 2021","6473","","specs.ui-testing-playground/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Sat Oct 09 15:26:04 GMT 2021","Sat Oct 09 15:26:05 GMT 2021","1528","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""UserName""] input",""
"passed","Sat Oct 09 15:25:56 GMT 2021","Sat Oct 09 15:25:59 GMT 2021","3029","","sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"passed","Sat Oct 09 15:26:00 GMT 2021","Sat Oct 09 15:26:02 GMT 2021","1966","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the addToCart name is changing",""
"passed","Sat Oct 09 15:26:26 GMT 2021","Sat Oct 09 15:26:30 GMT 2021","3927","","specs.sauce-labs/login/negative.cases/unregistered.user.login.test.ts","","","","appears error when unregistered user clicking on login",""
