"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 29 17:40:48 GMT 2021","Wed Sep 29 17:40:54 GMT 2021","6459","","specs.ui-testing-playground/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Wed Sep 29 17:40:45 GMT 2021","Wed Sep 29 17:40:47 GMT 2021","1371","","specs.ui-testing-playground/click.count.test.ts","","","","click count increased",""
"passed","Wed Sep 29 17:41:11 GMT 2021","Wed Sep 29 17:41:12 GMT 2021","1335","","specs.sauce-labs/login/ui-presentation/login.page/login.button.enabled.test.ts","","","","login button is enabled",""
"passed","Wed Sep 29 17:40:43 GMT 2021","Wed Sep 29 17:40:45 GMT 2021","2383","","sample-app/functional/negative.cases/password.empty.test.ts","","","","demonstrate error when password is empty",""
"passed","Wed Sep 29 17:40:43 GMT 2021","Wed Sep 29 17:40:44 GMT 2021","1424","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","h3 tag",""
"passed","Wed Sep 29 17:40:48 GMT 2021","Wed Sep 29 17:40:49 GMT 2021","1077","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""Password""] input",""
"passed","Wed Sep 29 17:41:08 GMT 2021","Wed Sep 29 17:41:10 GMT 2021","2221","","specs.sauce-labs/login/negative.cases/username.missing.test.ts","","","","appears error when clicking on login with only password entered",""
"passed","Wed Sep 29 17:41:06 GMT 2021","Wed Sep 29 17:41:08 GMT 2021","1407","","specs.sauce-labs/login/negative.cases/unregistered.user.login.test.ts","","","","appears error when unregistered user clicking on login",""
"passed","Wed Sep 29 17:40:41 GMT 2021","Wed Sep 29 17:40:43 GMT 2021","1858","","sample-app/functional/negative.cases/all.fields.empty.test.ts","","","","demonstration warning when all fields are empty",""
"passed","Wed Sep 29 17:40:44 GMT 2021","Wed Sep 29 17:40:46 GMT 2021","1092","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","description",""
"passed","Wed Sep 29 17:41:06 GMT 2021","Wed Sep 29 17:41:08 GMT 2021","1976","","specs.sauce-labs/login/negative.cases/password.dosnt.match.username.test.ts","","","","appears error when clicking on login with username doesnt match password",""
"passed","Wed Sep 29 17:40:41 GMT 2021","Wed Sep 29 17:40:43 GMT 2021","1817","","sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"passed","Wed Sep 29 17:40:43 GMT 2021","Wed Sep 29 17:40:45 GMT 2021","1885","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the button name is changing",""
"passed","Wed Sep 29 17:40:47 GMT 2021","Wed Sep 29 17:40:48 GMT 2021","1081","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""UserName""] input",""
