"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 23 18:11:00 GMT 2021","Thu Sep 23 18:11:02 GMT 2021","2595","","specs/find.column.after.reload.test.ts","","","","value of cpu in table that each reload renders equals to text",""
"passed","Thu Sep 23 18:11:04 GMT 2021","Thu Sep 23 18:11:06 GMT 2021","2000","","specs/visibility.buttons.test.ts","","","","must determine hidden buttons",""
"passed","Thu Sep 23 18:11:08 GMT 2021","Thu Sep 23 18:11:10 GMT 2021","1644","","specs/sample-app/ui/all.elements.visible.test.ts","On page is visible:","","","username input",""
"passed","Thu Sep 23 18:10:58 GMT 2021","Thu Sep 23 18:10:59 GMT 2021","1738","","specs/check.click.test.ts","","","","it is able to click the button",""
"passed","Thu Sep 23 18:11:10 GMT 2021","Thu Sep 23 18:11:11 GMT 2021","1729","","specs/sample-app/ui/all.elements.visible.test.ts","On page is visible:","","","password input",""
"passed","Thu Sep 23 18:11:06 GMT 2021","Thu Sep 23 18:11:23 GMT 2021","16935","","specs/wait.till.progressBar.complete.test.ts","","","","stop progressbar on 75% and get value from it",""
"passed","Thu Sep 23 18:11:04 GMT 2021","Thu Sep 23 18:11:05 GMT 2021","1321","","specs/scroll.to.button.test.ts","","","","the button name is changing",""
"passed","Thu Sep 23 18:11:04 GMT 2021","Thu Sep 23 18:11:21 GMT 2021","16955","","specs/wait.for.ajax.test.ts","","","","waiting for an element to show up after AJAX",""
"passed","Thu Sep 23 18:10:59 GMT 2021","Thu Sep 23 18:11:01 GMT 2021","2502","","specs/click.count.test.ts","","","","click count increased",""
"passed","Thu Sep 23 18:11:00 GMT 2021","Thu Sep 23 18:11:01 GMT 2021","1752","","specs/find.text.out.of.tags.test.ts","","","","find an element with Welcome text",""
"passed","Thu Sep 23 18:11:06 GMT 2021","Thu Sep 23 18:11:08 GMT 2021","1611","","specs/sample-app/ui/all.elements.visible.test.ts","On page is visible:","","","login status",""
"passed","Thu Sep 23 18:10:57 GMT 2021","Thu Sep 23 18:10:59 GMT 2021","2224","","specs/check.button.innerText.test.ts","","","","the button name is changing",""
"passed","Thu Sep 23 18:11:02 GMT 2021","Thu Sep 23 18:11:04 GMT 2021","1854","","specs/sample-app/functional/negative.cases/password.empty.test.ts","","","","demonstrate error when password is empty",""
"passed","Thu Sep 23 18:11:02 GMT 2021","Thu Sep 23 18:11:04 GMT 2021","2035","","specs/sample-app/functional/negative.cases/username.empty.test.ts","","","","demonstrate error when login is empty",""
"passed","Thu Sep 23 18:11:01 GMT 2021","Thu Sep 23 18:11:04 GMT 2021","2524","","specs/sample-app/functional/negative.cases/incorrect.password.case.test.ts","","","","demonstrating error when password is incorrect, login correct",""
"passed","Thu Sep 23 18:11:03 GMT 2021","Thu Sep 23 18:11:05 GMT 2021","1572","","specs/sample-app/ui/all.elements.visible.test.ts","On page is visible:","","","h3 tag",""
"passed","Thu Sep 23 18:11:05 GMT 2021","Thu Sep 23 18:11:12 GMT 2021","7144","","specs/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Thu Sep 23 18:11:01 GMT 2021","Thu Sep 23 18:11:03 GMT 2021","2045","","specs/sample-app/functional/negative.cases/all.fields.empty.test.ts","","","","demonstration warning when all fields are empty",""
"passed","Thu Sep 23 18:11:00 GMT 2021","Thu Sep 23 18:11:02 GMT 2021","2106","","specs/sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"passed","Thu Sep 23 18:11:05 GMT 2021","Thu Sep 23 18:11:06 GMT 2021","1703","","specs/sample-app/ui/all.elements.visible.test.ts","On page is visible:","","","description",""
