"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 15 00:43:33 GMT 2023","Sun Jan 15 00:43:33 GMT 2023","552","","specs.ui-testing-playground/click.count.test.ts","","","","click count increased",""
"passed","Sun Jan 15 00:43:31 GMT 2023","Sun Jan 15 00:43:32 GMT 2023","722","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the addToCart name is changing",""
"passed","Sun Jan 15 00:43:33 GMT 2023","Sun Jan 15 00:43:34 GMT 2023","463","","specs.ui-testing-playground/find.text.out.of.tags.test.ts","","","","find an element with Welcome text",""
"passed","Sun Jan 15 00:43:29 GMT 2023","Sun Jan 15 00:43:30 GMT 2023","1122","","sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"failed","Sun Jan 15 00:43:34 GMT 2023","Sun Jan 15 00:43:35 GMT 2023","810","","specs.ui-testing-playground/wait.for.ajax.test.ts","","","","waiting for an element to show up after AJAX",""
"passed","Sun Jan 15 00:43:33 GMT 2023","Sun Jan 15 00:43:34 GMT 2023","484","","specs.ui-testing-playground/find.column.after.reload.test.ts","","","","value of cpu in table that each reload renders equals to text",""
"passed","Sun Jan 15 00:43:30 GMT 2023","Sun Jan 15 00:43:31 GMT 2023","672","","sample-app/functional/negative.cases/password.empty.test.ts","","","","demonstrate error when password is empty",""
"passed","Sun Jan 15 00:43:32 GMT 2023","Sun Jan 15 00:43:33 GMT 2023","547","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""UserName""] input",""
"passed","Sun Jan 15 00:43:33 GMT 2023","Sun Jan 15 00:43:33 GMT 2023","427","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""Password""] input",""
"passed","Sun Jan 15 00:43:31 GMT 2023","Sun Jan 15 00:43:31 GMT 2023","459","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","h3 tag",""
"passed","Sun Jan 15 00:43:34 GMT 2023","Sun Jan 15 00:43:34 GMT 2023","691","","specs.ui-testing-playground/visibility.buttons.test.ts","","","","must determine hidden buttons",""
"passed","Sun Jan 15 00:43:30 GMT 2023","Sun Jan 15 00:43:30 GMT 2023","770","","sample-app/functional/negative.cases/incorrect.password.case.test.ts","","","","demonstrating error when password is incorrect, login correct",""
"passed","Sun Jan 15 00:43:34 GMT 2023","Sun Jan 15 00:43:34 GMT 2023","514","","specs.ui-testing-playground/scroll.to.button.test.ts","","","","the addToCart name is changing",""
"passed","Sun Jan 15 00:43:29 GMT 2023","Sun Jan 15 00:43:30 GMT 2023","1031","","sample-app/functional/negative.cases/all.fields.empty.test.ts","","","","demonstration warning when all fields are empty",""
"passed","Sun Jan 15 00:43:30 GMT 2023","Sun Jan 15 00:43:31 GMT 2023","716","","sample-app/functional/negative.cases/username.empty.test.ts","","","","demonstrate error when login is empty",""
"passed","Sun Jan 15 00:43:32 GMT 2023","Sun Jan 15 00:43:33 GMT 2023","583","","specs.ui-testing-playground/check.click.test.ts","","","","it is able to click the addToCart",""
"passed","Sun Jan 15 00:43:32 GMT 2023","Sun Jan 15 00:43:32 GMT 2023","486","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","login status",""
"passed","Sun Jan 15 00:43:34 GMT 2023","Sun Jan 15 00:43:40 GMT 2023","5709","","specs.ui-testing-playground/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Sun Jan 15 00:43:31 GMT 2023","Sun Jan 15 00:43:32 GMT 2023","522","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","description",""
