"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 10 11:46:04 GMT 2021","Sun Oct 10 11:46:06 GMT 2021","2042","","specs.sauce-labs/login/negative.cases/password.dosnt.match.username.test.ts","","","","appears error when clicking on login with username doesnt match password",""
"passed","Sun Oct 10 11:45:38 GMT 2021","Sun Oct 10 11:45:40 GMT 2021","1313","","sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"passed","Sun Oct 10 11:46:06 GMT 2021","Sun Oct 10 11:46:08 GMT 2021","2650","","specs.sauce-labs/login/positive.cases/login.locked.user.test.ts","","","","appears message about locked user",""
"passed","Sun Oct 10 11:45:43 GMT 2021","Sun Oct 10 11:45:44 GMT 2021","949","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","login status",""
"passed","Sun Oct 10 11:46:07 GMT 2021","Sun Oct 10 11:46:12 GMT 2021","4589","","specs.sauce-labs/main.page/add.item.to.cart.test.ts","","","","user can add item to the cart",""
"passed","Sun Oct 10 11:46:04 GMT 2021","Sun Oct 10 11:46:06 GMT 2021","2335","","specs.sauce-labs/login/negative.cases/password.missing.test.ts","","","","appears error when clicking on login with only username entered",""
"passed","Sun Oct 10 11:46:05 GMT 2021","Sun Oct 10 11:46:07 GMT 2021","1760","","specs.sauce-labs/login/negative.cases/username.missing.test.ts","","","","appears error when clicking on login with only password entered",""
"passed","Sun Oct 10 11:45:42 GMT 2021","Sun Oct 10 11:45:43 GMT 2021","1668","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the addToCart name is changing",""
"passed","Sun Oct 10 11:46:08 GMT 2021","Sun Oct 10 11:46:12 GMT 2021","3289","","specs.sauce-labs/main.page/filtration.on.letters.fromZ.toA.test.ts","","","","items are in order from z to a after filtration from z to a",""
"passed","Sun Oct 10 11:46:15 GMT 2021","Sun Oct 10 11:46:19 GMT 2021","3990","","specs.sauce-labs/main.page/items.remove.from.cart.test.ts","","","","items remove from cart",""
"passed","Sun Oct 10 11:45:45 GMT 2021","Sun Oct 10 11:45:52 GMT 2021","6590","","specs.ui-testing-playground/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Sun Oct 10 11:46:05 GMT 2021","Sun Oct 10 11:46:08 GMT 2021","2735","","specs.sauce-labs/login/negative.cases/unregistered.user.login.test.ts","","","","appears error when unregistered user clicking on login",""
"passed","Sun Oct 10 11:45:44 GMT 2021","Sun Oct 10 11:45:45 GMT 2021","1075","","specs.ui-testing-playground/scroll.to.button.test.ts","","","","the addToCart name is changing",""
"passed","Sun Oct 10 11:46:16 GMT 2021","Sun Oct 10 11:46:17 GMT 2021","1585","","specs.sauce-labs/ui-presentation/checkout.page/all.inputs.editable.test.ts","","","","input fields are editable on the checkout page",""
"passed","Sun Oct 10 11:45:44 GMT 2021","Sun Oct 10 11:45:45 GMT 2021","948","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""UserName""] input",""
"passed","Sun Oct 10 11:46:17 GMT 2021","Sun Oct 10 11:46:18 GMT 2021","1199","","specs.sauce-labs/ui-presentation/login.page/input.fields.editable.test.ts","","","","input fields are editable",""
"passed","Sun Oct 10 11:45:40 GMT 2021","Sun Oct 10 11:45:42 GMT 2021","1403","","sample-app/functional/negative.cases/username.empty.test.ts","","","","demonstrate error when login is empty",""
"passed","Sun Oct 10 11:46:06 GMT 2021","Sun Oct 10 11:46:11 GMT 2021","4645","","specs.sauce-labs/login/positive.cases/login.standard.user.test.ts","","","","login as standard user if username and password is for standard",""
"passed","Sun Oct 10 11:45:45 GMT 2021","Sun Oct 10 11:45:46 GMT 2021","1060","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""Password""] input",""
"passed","Sun Oct 10 11:46:12 GMT 2021","Sun Oct 10 11:46:16 GMT 2021","3879","","specs.sauce-labs/main.page/items.remain.aftet.logout.test.ts","","","","items remain in cart",""
"passed","Sun Oct 10 11:46:17 GMT 2021","Sun Oct 10 11:46:18 GMT 2021","991","","specs.sauce-labs/ui-presentation/login.page/login.button.enabled.test.ts","","","","login addToCart is enabled",""
"passed","Sun Oct 10 11:46:12 GMT 2021","Sun Oct 10 11:46:16 GMT 2021","4567","","specs.sauce-labs/main.page/filtration.on.price.to.low.test.ts","","","","prices are in order from high to low after filtration from high to low",""
"passed","Sun Oct 10 11:45:43 GMT 2021","Sun Oct 10 11:45:45 GMT 2021","1400","","specs.ui-testing-playground/find.column.after.reload.test.ts","","","","value of cpu in table that each reload renders equals to text",""
