"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 13 06:49:07 GMT 2021","Wed Oct 13 06:49:09 GMT 2021","2180","","specs.sauce-labs/checkout.pages/step.one/negative.cases/firstName.missed.test.ts","","","","Occurs an error when first name input missed",""
"passed","Wed Oct 13 06:49:14 GMT 2021","Wed Oct 13 06:49:15 GMT 2021","1895","","specs.sauce-labs/login/negative.cases/password.missing.test.ts","","","","appears error when clicking on login with only username entered",""
"passed","Wed Oct 13 06:48:46 GMT 2021","Wed Oct 13 06:48:47 GMT 2021","1493","","specs.ui-testing-playground/find.text.out.of.tags.test.ts","","","","find an element with Welcome text",""
"passed","Wed Oct 13 06:49:09 GMT 2021","Wed Oct 13 06:49:13 GMT 2021","3826","","specs.sauce-labs/checkout.pages/step.one/positive.cases/redirects.on.step.two.test.ts","","","","Redirecting on the second checkout step when all data is correct",""
"passed","Wed Oct 13 06:49:23 GMT 2021","Wed Oct 13 06:49:29 GMT 2021","5249","","specs.sauce-labs/main.page/items.remain.aftet.logout.test.ts","","","","items remain in cart",""
"passed","Wed Oct 13 06:48:40 GMT 2021","Wed Oct 13 06:48:41 GMT 2021","1586","","sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"passed","Wed Oct 13 06:49:27 GMT 2021","Wed Oct 13 06:49:30 GMT 2021","2762","","specs.sauce-labs/ui-presentation/checkout.pages/step.one/all.elements.visible.test.ts","","","","Elements on the checkout page should be like on the ""golden"" screenshot  ",""
"passed","Wed Oct 13 06:49:08 GMT 2021","Wed Oct 13 06:49:12 GMT 2021","4248","","specs.sauce-labs/checkout.pages/step.one/negative.cases/lastName.missed.test.ts","","","","Occurs an error when last name input missed",""
"passed","Wed Oct 13 06:49:19 GMT 2021","Wed Oct 13 06:49:23 GMT 2021","4785","","specs.sauce-labs/main.page/filtration.on.letters.fromZ.toA.test.ts","","","","items are in order from z to a after filtration from z to a",""
"passed","Wed Oct 13 06:48:48 GMT 2021","Wed Oct 13 06:48:55 GMT 2021","6830","","specs.ui-testing-playground/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Wed Oct 13 06:49:31 GMT 2021","Wed Oct 13 06:49:33 GMT 2021","1529","","specs.sauce-labs/ui-presentation/login.page/input.fields.editable.test.ts","","","","input fields are editable",""
"passed","Wed Oct 13 06:49:32 GMT 2021","Wed Oct 13 06:49:34 GMT 2021","1952","","specs.sauce-labs/ui-presentation/main.page/all.elements.visible.test.ts","","","","Elements on the main page should be like on the ""golden"" screenshot ",""
"passed","Wed Oct 13 06:48:47 GMT 2021","Wed Oct 13 06:49:04 GMT 2021","16931","","specs.ui-testing-playground/wait.for.ajax.test.ts","","","","waiting for an element to show up after AJAX",""
"passed","Wed Oct 13 06:49:15 GMT 2021","Wed Oct 13 06:49:22 GMT 2021","6773","","specs.sauce-labs/login/positive.cases/login.standard.user.test.ts","","","","login as standard user",""
"passed","Wed Oct 13 06:48:40 GMT 2021","Wed Oct 13 06:48:42 GMT 2021","1651","","sample-app/functional/negative.cases/all.fields.empty.test.ts","","","","demonstration warning when all fields are empty",""
"passed","Wed Oct 13 06:49:22 GMT 2021","Wed Oct 13 06:49:27 GMT 2021","5265","","specs.sauce-labs/main.page/filtration.on.price.to.high.test.ts","","","","prices are in order from low to high after filtration from low to high",""
"passed","Wed Oct 13 06:49:32 GMT 2021","Wed Oct 13 06:49:33 GMT 2021","1954","","specs.sauce-labs/ui-presentation/checkout.pages/step.two/all.labels.are.right.test.ts","Labels correspond to docs:","","","Payment info, Shipping info",""
"passed","Wed Oct 13 06:49:14 GMT 2021","Wed Oct 13 06:49:17 GMT 2021","2697","","specs.sauce-labs/login/negative.cases/username.missing.test.ts","","","","appears error when clicking on login with only password entered",""
"passed","Wed Oct 13 06:48:49 GMT 2021","Wed Oct 13 06:48:50 GMT 2021","1382","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""Password""] input",""
"passed","Wed Oct 13 06:49:23 GMT 2021","Wed Oct 13 06:49:29 GMT 2021","5221","","specs.sauce-labs/main.page/filtration.on.price.to.low.test.ts","","","","prices are in order from high to low after filtration from high to low",""
"passed","Wed Oct 13 06:49:15 GMT 2021","Wed Oct 13 06:49:19 GMT 2021","3189","","specs.sauce-labs/login/positive.cases/login.locked.user.test.ts","","","","appears message about locked user",""
"passed","Wed Oct 13 06:48:42 GMT 2021","Wed Oct 13 06:48:44 GMT 2021","1771","","sample-app/functional/negative.cases/username.empty.test.ts","","","","demonstrate error when login is empty",""
"passed","Wed Oct 13 06:49:13 GMT 2021","Wed Oct 13 06:49:15 GMT 2021","2434","","specs.sauce-labs/login/negative.cases/password.dosnt.match.username.test.ts","","","","appears error when clicking on login with username doesnt match password",""
"passed","Wed Oct 13 06:48:44 GMT 2021","Wed Oct 13 06:48:45 GMT 2021","1745","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the addToCart name is changing",""
"passed","Wed Oct 13 06:48:42 GMT 2021","Wed Oct 13 06:48:45 GMT 2021","3278","","sample-app/functional/negative.cases/password.empty.test.ts","","","","demonstrate error when password is empty",""
"passed","Wed Oct 13 06:48:47 GMT 2021","Wed Oct 13 06:48:48 GMT 2021","1544","","specs.ui-testing-playground/scroll.to.button.test.ts","","","","the addToCart name is changing",""
"passed","Wed Oct 13 06:49:14 GMT 2021","Wed Oct 13 06:49:17 GMT 2021","2501","","specs.sauce-labs/login/negative.cases/unregistered.user.login.test.ts","","","","appears error when unregistered user clicking on login",""
"passed","Wed Oct 13 06:49:17 GMT 2021","Wed Oct 13 06:49:23 GMT 2021","6586","","specs.sauce-labs/main.page/add.item.to.cart.test.ts","","","","user can add item to the cart",""
"passed","Wed Oct 13 06:49:12 GMT 2021","Wed Oct 13 06:49:14 GMT 2021","2133","","specs.sauce-labs/login/negative.cases/all.inputs.missed.test.ts","","","","appears error when clicking on login without filling any input",""
"passed","Wed Oct 13 06:49:17 GMT 2021","Wed Oct 13 06:49:26 GMT 2021","8791","","specs.sauce-labs/main.page/continue.shopping.returns.on.inventory.page.test.ts","","","","continue shopping returns on the inventory page",""
"passed","Wed Oct 13 06:48:45 GMT 2021","Wed Oct 13 06:48:47 GMT 2021","1455","","specs.ui-testing-playground/find.column.after.reload.test.ts","","","","value of cpu in table that each reload renders equals to text",""
"passed","Wed Oct 13 06:48:42 GMT 2021","Wed Oct 13 06:48:44 GMT 2021","1770","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","h3 tag",""
"passed","Wed Oct 13 06:48:44 GMT 2021","Wed Oct 13 06:48:45 GMT 2021","1579","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","description",""
"passed","Wed Oct 13 06:49:29 GMT 2021","Wed Oct 13 06:49:32 GMT 2021","2731","","specs.sauce-labs/ui-presentation/checkout.pages/step.two/all.labels.are.right.test.ts","Labels correspond to docs:","","","QTY and DESCRIPTION",""
"passed","Wed Oct 13 06:48:47 GMT 2021","Wed Oct 13 06:48:49 GMT 2021","1731","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""UserName""] input",""
"passed","Wed Oct 13 06:49:09 GMT 2021","Wed Oct 13 06:49:14 GMT 2021","4348","","specs.sauce-labs/checkout.pages/step.one/negative.cases/postalCode.missed.test.ts","","","","Occurs an error when postal code input missed",""
"passed","Wed Oct 13 06:48:44 GMT 2021","Wed Oct 13 06:48:46 GMT 2021","1802","","specs.ui-testing-playground/check.click.test.ts","","","","it is able to click the addToCart",""
"passed","Wed Oct 13 06:49:09 GMT 2021","Wed Oct 13 06:49:14 GMT 2021","5282","","specs.sauce-labs/checkout.pages/step.two/prices.count.right.test.ts","","","","Prices count right",""
"passed","Wed Oct 13 06:49:30 GMT 2021","Wed Oct 13 06:49:32 GMT 2021","2130","","specs.sauce-labs/ui-presentation/login.page/all.elements.visible.test.ts","","","","Elements on the login page should be like on the ""golden"" screenshot",""
"passed","Wed Oct 13 06:48:45 GMT 2021","Wed Oct 13 06:48:47 GMT 2021","1566","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","login status",""
"passed","Wed Oct 13 06:49:06 GMT 2021","Wed Oct 13 06:49:08 GMT 2021","1832","","specs.sauce-labs/checkout.pages/step.one/negative.cases/all.inputs.missed.test.ts","","","","Occurs an error when all input missed",""
"passed","Wed Oct 13 06:48:47 GMT 2021","Wed Oct 13 06:48:49 GMT 2021","2336","","specs.ui-testing-playground/visibility.buttons.test.ts","","","","must determine hidden buttons",""
"passed","Wed Oct 13 06:49:26 GMT 2021","Wed Oct 13 06:49:31 GMT 2021","5193","","specs.sauce-labs/main.page/items.remove.from.cart.test.ts","","","","items remove from cart",""
"passed","Wed Oct 13 06:48:41 GMT 2021","Wed Oct 13 06:48:44 GMT 2021","2533","","sample-app/functional/negative.cases/incorrect.password.case.test.ts","","","","demonstrating error when password is incorrect, login correct",""
