"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 15 00:00:32 GMT 2023","Sun Jan 15 00:00:33 GMT 2023","564","","specs.ui-testing-playground/find.text.out.of.tags.test.ts","","","","find an element with Welcome text",""
"passed","Sun Jan 15 00:00:28 GMT 2023","Sun Jan 15 00:00:29 GMT 2023","692","","sample-app/functional/negative.cases/incorrect.password.case.test.ts","","","","demonstrating error when password is incorrect, login correct",""
"passed","Sun Jan 15 00:00:28 GMT 2023","Sun Jan 15 00:00:29 GMT 2023","780","","sample-app/functional/negative.cases/password.empty.test.ts","","","","demonstrate error when password is empty",""
"passed","Sun Jan 15 00:00:29 GMT 2023","Sun Jan 15 00:00:30 GMT 2023","762","","sample-app/functional/negative.cases/username.empty.test.ts","","","","demonstrate error when login is empty",""
"passed","Sun Jan 15 00:00:31 GMT 2023","Sun Jan 15 00:00:32 GMT 2023","620","","specs.ui-testing-playground/click.count.test.ts","","","","click count increased",""
"passed","Sun Jan 15 00:00:33 GMT 2023","Sun Jan 15 00:00:39 GMT 2023","5793","","specs.ui-testing-playground/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Sun Jan 15 00:00:32 GMT 2023","Sun Jan 15 00:00:32 GMT 2023","527","","specs.ui-testing-playground/find.column.after.reload.test.ts","","","","value of cpu in table that each reload renders equals to text",""
"passed","Sun Jan 15 00:00:31 GMT 2023","Sun Jan 15 00:00:32 GMT 2023","544","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""Password""] input",""
"failed","Sun Jan 15 00:00:33 GMT 2023","Sun Jan 15 00:00:34 GMT 2023","829","","specs.ui-testing-playground/wait.for.ajax.test.ts","","","","waiting for an element to show up after AJAX",""
"passed","Sun Jan 15 00:00:31 GMT 2023","Sun Jan 15 00:00:31 GMT 2023","556","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""UserName""] input",""
"passed","Sun Jan 15 00:00:33 GMT 2023","Sun Jan 15 00:00:33 GMT 2023","794","","specs.ui-testing-playground/visibility.buttons.test.ts","","","","must determine hidden buttons",""
"passed","Sun Jan 15 00:00:30 GMT 2023","Sun Jan 15 00:00:30 GMT 2023","745","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the addToCart name is changing",""
"passed","Sun Jan 15 00:00:27 GMT 2023","Sun Jan 15 00:00:28 GMT 2023","1126","","sample-app/functional/negative.cases/all.fields.empty.test.ts","","","","demonstration warning when all fields are empty",""
"passed","Sun Jan 15 00:00:27 GMT 2023","Sun Jan 15 00:00:28 GMT 2023","1238","","sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"passed","Sun Jan 15 00:00:29 GMT 2023","Sun Jan 15 00:00:30 GMT 2023","573","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","h3 tag",""
"passed","Sun Jan 15 00:00:30 GMT 2023","Sun Jan 15 00:00:31 GMT 2023","659","","specs.ui-testing-playground/check.click.test.ts","","","","it is able to click the addToCart",""
"passed","Sun Jan 15 00:00:32 GMT 2023","Sun Jan 15 00:00:33 GMT 2023","572","","specs.ui-testing-playground/scroll.to.button.test.ts","","","","the addToCart name is changing",""
"passed","Sun Jan 15 00:00:30 GMT 2023","Sun Jan 15 00:00:31 GMT 2023","555","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","login status",""
"passed","Sun Jan 15 00:00:30 GMT 2023","Sun Jan 15 00:00:30 GMT 2023","631","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","description",""
