"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 30 13:03:51 GMT 2022","Sat Jul 30 13:03:52 GMT 2022","624","","specs.ui-testing-playground/find.column.after.reload.test.ts","","","","value of cpu in table that each reload renders equals to text",""
"passed","Sat Jul 30 13:03:50 GMT 2022","Sat Jul 30 13:03:50 GMT 2022","658","","specs.ui-testing-playground/check.click.test.ts","","","","it is able to click the addToCart",""
"passed","Sat Jul 30 13:03:49 GMT 2022","Sat Jul 30 13:03:50 GMT 2022","849","","specs.ui-testing-playground/check.button.innerText.test.ts","","","","the addToCart name is changing",""
"passed","Sat Jul 30 13:03:51 GMT 2022","Sat Jul 30 13:03:51 GMT 2022","567","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""Password""] input",""
"passed","Sat Jul 30 13:03:52 GMT 2022","Sat Jul 30 13:03:53 GMT 2022","909","","specs.ui-testing-playground/scroll.to.button.test.ts","","","","the addToCart name is changing",""
"failed","Sat Jul 30 13:03:53 GMT 2022","Sat Jul 30 13:03:54 GMT 2022","1042","","specs.ui-testing-playground/wait.for.ajax.test.ts","","","","waiting for an element to show up after AJAX",""
"passed","Sat Jul 30 13:03:46 GMT 2022","Sat Jul 30 13:03:47 GMT 2022","1174","","sample-app/functional/negative.cases/all.fields.empty.test.ts","","","","demonstration warning when all fields are empty",""
"passed","Sat Jul 30 13:03:48 GMT 2022","Sat Jul 30 13:03:49 GMT 2022","799","","sample-app/functional/negative.cases/username.empty.test.ts","","","","demonstrate error when login is empty",""
"passed","Sat Jul 30 13:03:50 GMT 2022","Sat Jul 30 13:03:51 GMT 2022","792","","specs.ui-testing-playground/click.count.test.ts","","","","click count increased",""
"passed","Sat Jul 30 13:03:49 GMT 2022","Sat Jul 30 13:03:50 GMT 2022","531","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","login status",""
"passed","Sat Jul 30 13:03:51 GMT 2022","Sat Jul 30 13:03:52 GMT 2022","633","","specs.ui-testing-playground/find.text.out.of.tags.test.ts","","","","find an element with Welcome text",""
"passed","Sat Jul 30 13:03:52 GMT 2022","Sat Jul 30 13:03:53 GMT 2022","960","","specs.ui-testing-playground/visibility.buttons.test.ts","","","","must determine hidden buttons",""
"passed","Sat Jul 30 13:03:47 GMT 2022","Sat Jul 30 13:03:48 GMT 2022","920","","sample-app/functional/negative.cases/incorrect.password.case.test.ts","","","","demonstrating error when password is incorrect, login correct",""
"passed","Sat Jul 30 13:03:50 GMT 2022","Sat Jul 30 13:03:51 GMT 2022","564","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","[name=""UserName""] input",""
"passed","Sat Jul 30 13:03:49 GMT 2022","Sat Jul 30 13:03:49 GMT 2022","742","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","description",""
"passed","Sat Jul 30 13:03:46 GMT 2022","Sat Jul 30 13:03:47 GMT 2022","1431","","sample-app/functional/login.positive.test.ts","","","","login with correct login and password",""
"passed","Sat Jul 30 13:03:47 GMT 2022","Sat Jul 30 13:03:48 GMT 2022","946","","sample-app/functional/negative.cases/password.empty.test.ts","","","","demonstrate error when password is empty",""
"passed","Sat Jul 30 13:03:53 GMT 2022","Sat Jul 30 13:03:59 GMT 2022","5960","","specs.ui-testing-playground/wait.for.load.page.test.ts","","","","waiting for a page to load",""
"passed","Sat Jul 30 13:03:48 GMT 2022","Sat Jul 30 13:03:49 GMT 2022","700","","sample-app/ui/all.elements.visible.test.ts","On page are visible:","","","h3 tag",""
